"url","api_information_source_name","created_at","updated","list_source","certified_api_developer_name","fhir_version","tls_version","mime_types","http_response","http_response_time_second","smart_http_response","errors"
"https://fhir-myrecord.cerner.com/dstu2/e3f39aec-5b1f-4457-b1e5-9098a4b10cae/","{""Mid-America Internal Medicine""}",2020-07-29 20:17:20,2022-01-04 18:26:46,"https://github.com/cerner/ignite-endpoints","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5197,401,""
"https://fhir-myrecord.cerner.com/dstu2/N6G4uZFC_0VHckv5d67VADXkySFwDJK1/","{""MidAtlantic Eye Center""}",2020-07-29 20:12:08,2022-01-04 18:30:45,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5258,401,""
"https://fhir-myrecord.cerner.com/dstu2/gec4dOg2yghesFrkYuCFDQ-HfVUq5AqK/","{""Middlebrook Family Physicians, PA""}",2020-07-29 20:16:41,2022-01-04 18:35:36,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5973,401,""
"https://fhir-myrecord.cerner.com/dstu2/12354ae4-50c8-4cf2-9792-244565e4f73a/","{""Michael Harris, MD""}",2020-07-29 20:09:04,2022-01-04 18:41:05,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5025,401,""
"https://fhir-myrecord.cerner.com/dstu2/1f7b6536-c76b-4398-ab49-8978aae098e4/","{""Michel C. Samson, M.D., F.A.C.S., PLLC""}",2020-07-29 20:18:54,2022-01-04 18:37:18,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.6094,401,""
"https://fhir-myrecord.cerner.com/dstu2/2EuGk7_L9yQEIe3zCVdUtuMyPHe6bFAG/","{""Michelle Yang MD""}",2020-07-29 20:18:52,2022-01-04 18:41:39,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5004,401,""
"https://fhir-myrecord.cerner.com/dstu2/2QFBP_GpXSU7KIclk_f76cqIGbQoW5zf/","{""Mid-Nassau Medical Care for Kidz LLC""}",2020-07-29 20:12:20,2022-01-04 18:31:50,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4711,401,""
"https://fhir-myrecord.cerner.com/dstu2/772df939-8efc-47b6-b42b-02586e91e2af/","{""Michigan Interventional Pain Associates""}",2020-07-29 20:12:19,2022-01-04 18:33:44,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4421,401,""
"https://fhir-myrecord.cerner.com/dstu2/c9a77a9a-3371-4db3-88ab-2ce322255220/","{""Midwest Pulmonary Critical Care""}",2020-07-29 20:20:23,2022-01-04 18:42:04,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.48,401,""
"https://fhir-myrecord.cerner.com/dstu2/fc6e71f0-1feb-4aa5-8d40-7fb856d0d2f6/","{""Mihir Maniar, D.O.""}",2020-07-29 20:12:07,2022-01-05 12:46:09,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.6165,401,""
"https://fhir-myrecord.cerner.com/dstu2/cb26dc6a-db71-4f37-8be5-40b61109757b/","{""Milford Family Practice""}",2020-07-29 20:09:20,2022-01-04 18:34:17,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.3969,401,""
"https://fhir-myrecord.cerner.com/dstu2/34700eb5-1e87-44c4-ba4e-9ca35531f6c5/","{""Minneapolis Medical Eye Clinic, PA""}",2020-07-29 20:15:23,2022-01-04 18:26:19,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.662,401,""
"https://fhir-myrecord.cerner.com/dstu2/KcEnilNILuH4UShpKW9m_r8NxXFvhPIE/","{""Minnesota Spine Rehab""}",2020-07-29 20:17:05,2022-01-04 18:36:52,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5125,401,""
"https://fhir-myrecord.cerner.com/dstu2/YXvGfUi-DFIT1V7ipJfCIYAEtkn7y8ps/","{""Mint Hill Primary Care PLLC""}",2020-07-29 20:11:15,2022-01-04 18:31:03,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5223,401,""
"https://fhir-myrecord.cerner.com/dstu2/9a87838e-fc69-4f8f-bd0b-43be75f51b11/","{""Mississippi Arthritis Clinic PLLC""}",2020-07-29 20:18:54,2022-01-04 18:40:20,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.6671,401,""
"https://fhir-myrecord.cerner.com/dstu2/6efe5d3f-6bb6-43d8-8f5f-20475bdac09b/","{""Mobile Doctors""}",2020-07-29 20:17:57,2022-01-04 18:27:48,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5701,401,""
"https://fhir-myrecord.cerner.com/dstu2/M2R0_m2IUHctNyO_gPCACDfAwqslpW-C/","{""Mohammad Ismail, MD""}",2020-07-29 20:07:48,2022-01-05 12:46:23,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.459,401,""
"https://fhir-myrecord.cerner.com/dstu2/e4835cf4-edbb-49ff-851b-660169fb80f7/","{""Morgan Memorial Hospital""}",2020-07-29 20:17:38,2022-01-05 12:45:51,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5476,401,""
"https://fhir-myrecord.cerner.com/dstu2/jFhbO20YhkbncoBLcDON30TdR_xXdXTU/","{""Nassau Ophthalmology Assoc""}",2020-07-29 20:19:21,2022-01-04 18:32:41,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5826,401,""
"https://fhir-myrecord.cerner.com/dstu2/448d6906-37dd-489e-99ab-e7fe0202f727/","{""National Urgent Care Clinics, LLC""}",2020-07-29 20:10:35,2022-01-05 12:46:19,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.437,401,""
"https://fhir-myrecord.cerner.com/dstu2/e8483750-562b-433d-9f50-10942f0fbd4f/","{""Nebraska Cardiac Care""}",2020-07-29 20:11:28,2022-01-05 12:46:16,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.6938,401,""
"https://fhir-myrecord.cerner.com/dstu2/cc2a26ba-74cf-4fec-a5d2-d806d101d413/","{""Nebraska Foot and Ankle PC""}",2020-07-29 20:17:43,2022-01-05 12:46:45,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4406,401,""
"https://fhir-myrecord.cerner.com/dstu2/f95f1525-0f2e-4884-bae5-8f36736ae7b1/","{""Neighborhood Health Clinic""}",2020-07-29 20:17:15,2022-01-04 18:41:00,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5855,401,""
"https://fhir-myrecord.cerner.com/dstu2/80a80d81-3c72-4157-aef6-3c0ada81718a/","{""Nephrology Associates, Inc.""}",2020-07-29 20:15:51,2022-01-04 18:36:04,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4366,401,""
"https://fhir-myrecord.cerner.com/dstu2/tI5dorH7qbWQSVo9hqSBT2QqFii5JCL1/","{""Naseeruddin A. Khan MD""}",2020-07-29 20:15:08,2022-01-04 18:41:38,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5389,401,""
"https://fhir-myrecord.cerner.com/dstu2/3t1jeD7F0jyVKeOY3K6lRNXiwPPeRF_S/","{""Nathalie Nguyen MD""}",2020-07-29 20:16:12,2022-01-04 18:36:54,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4617,401,""
"https://fhir-myrecord.cerner.com/dstu2/dd839e2d-c171-46e8-bad2-f7adc1f055dd/","{""Mitchell T. Zimmel, DPM""}",2020-07-29 20:11:46,2022-01-04 18:34:48,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4714,401,""
"https://fhir-myrecord.cerner.com/dstu2/1d6c927a-8fe8-4114-911c-8498e2eb642e/","{""Neurological Specialists, PC""}",2020-07-29 20:20:40,2022-01-04 18:42:29,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5557,401,""
"https://fhir-myrecord.cerner.com/dstu2/FbEd2u1hjjAzrJT3wpsP33KAKZk6Vh2g/","{""Neurological Surgery Associates, PC""}",2020-07-29 20:17:34,2022-01-04 18:22:45,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5141,401,""
"https://fhir-myrecord.cerner.com/dstu2/c9412242-3040-4b44-a832-9e0c2378c87d/","{""Neurology Center of East Alabama""}",2020-07-29 20:17:16,2022-01-04 18:42:20,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4989,401,""
"https://fhir-myrecord.cerner.com/dstu2/41c6ed25-3515-4b65-ae90-1ce32a76404d/","{""Neurology LLP""}",2020-07-29 20:13:24,2022-01-04 18:32:59,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4559,401,""
"https://fhir-myrecord.cerner.com/dstu2/0d6fa211-e0de-4ae5-a8f7-e66f0467a013/","{""Neuroscience Center of the South""}",2020-07-29 20:14:34,2022-01-04 18:30:17,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.556,401,""
"https://fhir-myrecord.cerner.com/dstu2/34UBEiA4BbjrlyKzOs77LsHNvAbVl0ub/","{""New England Foot & Ankle PC""}",2020-07-29 20:10:26,2022-01-04 18:39:35,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4905,401,""
"https://fhir-myrecord.cerner.com/dstu2/237aa410-7cb8-4ac1-ba42-3944408d6c7f/","{""Nicholas S. Vachon, DPM""}",2020-07-29 20:18:39,2022-01-04 18:34:43,"https://github.com/cerner/ignite-endpoints","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5064,401,""
"https://fhir-myrecord.cerner.com/dstu2/1819197b-7ee2-4d39-916a-41369858351c/","{""North Florida Ear Nose and Throat""}",2020-07-29 20:09:12,2022-01-04 18:34:47,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4928,401,""
"https://fhir-myrecord.cerner.com/dstu2/WHf_KJwd0Rrjub2Yrjok3VdIcOo6AfLA/","{""North Florida Medical Associates""}",2020-07-29 20:08:47,2022-01-05 12:45:57,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.489,401,""
"https://fhir-myrecord.cerner.com/dstu2/a4def93a-db66-47e6-bae5-c350ffbf9de3/","{""North Penn Visiting Nurse Association""}",2020-07-29 20:07:36,2022-01-05 12:46:18,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4321,401,""
"https://fhir-myrecord.cerner.com/dstu2/a7589f07-8bb4-4104-b753-dd6b92bda7bd/","{""North River Primary Care Associates""}",2020-07-29 20:11:54,2022-01-04 18:37:51,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.6077,401,""
"https://fhir-myrecord.cerner.com/dstu2/b43dd149-90a5-46ef-81a8-ea2a2b1b0ec9/","{""Neuro Network Partners""}",2020-07-29 20:18:29,2022-01-04 18:30:40,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5936,401,""
"https://fhir-myrecord.cerner.com/dstu2/PTeEWPtmSNm88jbN0I0EEwOrCKZqga_1/","{""Neurological Associates of Ocean County""}",2020-07-29 20:12:30,2022-01-04 18:28:40,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4667,401,""
"https://fhir-myrecord.cerner.com/dstu2/615b7fd0-1a3d-4d15-b741-67add249edfe/","{""North Essex Medical Associates""}",2020-07-29 20:09:14,2022-01-04 18:33:20,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5752,401,""
"https://fhir-myrecord.cerner.com/dstu2/329afbd4-f1aa-4709-b672-086217c311d9/","{""New York Comprehensive Care P.C.""}",2020-07-29 20:10:36,2022-01-04 18:37:38,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4824,401,""
"https://fhir-myrecord.cerner.com/dstu2/oC7cwvalyLs1oC1qjdsnrQjT6pbMg1hm/","{""North Florida Lung Associates""}",2020-07-29 20:18:55,2022-01-04 18:40:55,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5578,401,""
"https://fhir-myrecord.cerner.com/dstu2/iErJ9_JozkZTABQCAz4AiT6PppZkR41j/","{""Northeast Eye Specialists, PC""}",2020-07-29 20:18:12,2022-01-04 18:40:00,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4583,401,""
"https://fhir-myrecord.cerner.com/dstu2/a87a863d-8666-48d4-bbb9-1908bfb27a5f/","{""Northern Arizona Healthcare""}",2020-07-29 20:16:19,2022-01-04 18:33:28,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5366,401,""
"https://fhir-myrecord.cerner.com/dstu2/98de1ece-7d13-4fe6-bedc-719ee5f87e7f/","{""Northern Veins, PA""}",2020-07-29 20:19:55,2022-01-04 18:37:13,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4846,401,""
"https://fhir-myrecord.cerner.com/dstu2/azZX8UGrPUQqf2WOSrqg2WHHqQKYPzWF/","{""Northland Cardiology""}",2020-07-29 20:08:58,2022-01-04 18:29:34,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4934,401,""
"https://fhir-myrecord.cerner.com/dstu2/3051c65f-0b12-49d4-ba4d-f9e9467ce80f/","{""Northridge Family Practice Medical Group""}",2020-07-29 20:11:43,2022-01-05 12:46:27,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5228,401,""
"https://fhir-myrecord.cerner.com/dstu2/ff02111f-93df-4f57-a993-51cc05280b38/","{""Northwest Cardiologists P.C.""}",2020-07-29 20:15:41,2022-01-04 18:30:09,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5442,401,""
"https://fhir-myrecord.cerner.com/dstu2/bac54c28-1b58-434d-9423-167d76930473/","{""Northwest Medical Center""}",2020-07-29 20:14:00,2022-01-04 18:20:32,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4157,401,""
"https://fhir-myrecord.cerner.com/dstu2/e9f2eb07-5c5b-4abc-b443-9c77bde5806e/","{""Northwest Neurology P.C.""}",2020-07-29 20:19:44,2022-01-04 18:23:49,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.527,401,""
"https://fhir-myrecord.cerner.com/dstu2/88f29b05-cfb4-4eea-b76d-77dfdc0ddf34/","{""Northwoods Medical Associates, P.C.""}",2020-07-29 20:13:55,2022-01-04 18:28:06,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.3949,401,""
"https://fhir-myrecord.cerner.com/dstu2/U6RZJm5ZXggU0nM508ECB72LT9L_i0-0/","{""Norwalk Pulmonary Consultants PC""}",2020-07-29 20:18:15,2022-01-04 18:39:19,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4876,401,""
"https://fhir-myrecord.cerner.com/dstu2/5d90a573-5ab0-4dea-9f2d-25a564909394/","{""Nutley Pediatric Associates""}",2020-07-29 20:17:14,2022-01-05 12:46:24,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4334,401,""
"https://fhir-myrecord.cerner.com/dstu2/9786e81f-9564-4e31-8df6-fde152b07608/","{""O&O Alpan LLC""}",2020-07-29 20:15:38,2022-01-04 18:41:54,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4471,401,""
"https://fhir-myrecord.cerner.com/dstu2/be89685f-fe4f-49ff-9cea-23204899a01f/","{""Oak Ridge Medical Clinic, PC""}",2020-07-29 20:18:14,2022-01-04 18:34:04,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.6187,401,""
"https://fhir-myrecord.cerner.com/dstu2/933edef4-eba4-44c0-a5ce-a34dcfcf6c06/","{""Obstetric and Gynecology Consultants""}",2020-07-29 20:17:52,2022-01-04 18:37:47,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5189,401,""
"https://fhir-myrecord.cerner.com/dstu2/wgqCkmE5b7eE-ag7MthUP9D6hST0hWVL/","{""Oculofacial Plastic & Orbital Surgery""}",2020-07-29 20:09:40,2022-01-04 18:18:10,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4766,401,""
"https://fhir-myrecord.cerner.com/dstu2/2ef7a227-7c5f-434c-8ef1-c7b04bd0431e/","{""Oncology Associates, PC""}",2020-07-29 20:16:41,2022-01-04 18:31:17,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.498,401,""
"https://fhir-myrecord.cerner.com/dstu2/oNCzqrB4bVXkFPMX02hRHJ7QECGAwLV9/","{""Ophthalmic Specialists""}",2020-07-29 20:09:00,2022-01-04 18:28:24,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5389,401,""
"https://fhir-myrecord.cerner.com/dstu2/e0af8ad8-b54e-46fe-a442-6f887f68ff27/","{""Orthopaedic Hospital""}",2020-07-29 20:11:53,2022-01-04 18:33:33,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5227,401,""
"https://fhir-myrecord.cerner.com/dstu2/HQ55aoIuzgnHPWZzr2Ila_TbWaIY4oiB/","{""Orthopedic Specialists, PA""}",2020-07-29 20:10:48,2022-01-04 18:38:42,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5974,401,""
"https://fhir-myrecord.cerner.com/dstu2/xPgSeRXagpNRLkZ7FeamWBLHEusyMMOD/","{""Otero Oncology PC""}",2020-07-29 20:18:07,2022-01-04 18:37:27,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4741,401,""
"https://fhir-myrecord.cerner.com/dstu2/0140a543-52ac-47d8-8221-0c88870f0a9b/","{""Ozaukee Medical Group, LLC""}",2020-07-29 20:20:01,2022-01-04 18:35:00,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4446,401,""
"https://fhir-myrecord.cerner.com/dstu2/e50cd2bb-8d8b-4cd7-82e4-060d3a992971/","{""PA Foot & Ankle Associates, LLC""}",2020-07-29 20:12:15,2022-01-04 18:31:06,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5484,401,""
"https://fhir-myrecord.cerner.com/dstu2/Kh3I89FnZzehL9RP43jjzXcrZ9CMElX0/","{""Onslow Medical Specialties Clinic""}",2020-07-29 20:20:23,2022-01-04 18:27:53,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5144,401,""
"https://fhir-myrecord.cerner.com/dstu2/93462298-4bdc-4b5e-ab96-39df8bb9a9b2/","{""Otakar Hubschmann, MD, PA""}",2020-07-29 20:10:37,2022-01-05 12:45:50,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.555,401,""
"https://fhir-myrecord.cerner.com/dstu2/acd48832-2c61-46af-89fc-a48e69546675/","{""Orthopedics Unlimited, LLC""}",2020-07-29 20:09:24,2022-01-05 12:46:14,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.7267,401,""
"https://fhir-myrecord.cerner.com/dstu2/6978cc8c-2f09-418c-808e-8cf4513d296c/","{""Oxford Hills Foot & Ankle Center""}",2020-07-29 20:15:27,2022-01-04 18:41:36,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5309,401,""
"https://fhir-myrecord.cerner.com/dstu2/mtpNwXMMb_mgd0vN3dF1NxDUPyn68j-7/","{""Obert, Paul M., MD""}",2020-07-29 20:14:45,2022-01-04 18:37:33,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5525,401,""
"https://fhir-myrecord.cerner.com/dstu2/92a4e86c-e688-4c39-bb87-72ca7592bd6b/","{""Ogawa-Macomb Eye Center""}",2020-07-29 20:15:27,2022-01-04 18:32:19,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4712,401,""
"https://fhir-myrecord.cerner.com/dstu2/e1781d5e-94cd-4b29-8e83-4356a508b7c8/","{""Oakland Plaza Medical Center""}",2020-07-29 20:20:29,2022-01-04 18:38:25,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.5752,401,""
"https://fhir-myrecord.cerner.com/dstu2/ae3cc072-efac-4b88-a7b6-55306d11cb60/","{""Pacific Neurosurgery & Spine Medical Group, Inc""}",2020-07-29 20:19:04,2022-01-04 18:40:37,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4736,401,""
"https://fhir-myrecord.cerner.com/dstu2/Xx_ztPrv78AQAx-K-EPWBYCb5lZ5D5N9/","{""Padmanabhan, Jayalakshmi MD, PA""}",2020-07-29 20:15:43,2022-01-04 18:20:37,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4443,401,""
"https://fhir-myrecord.cerner.com/dstu2/c0ef8b76-37b8-4dd3-aad8-f81a45aa9185/","{""Pain Management Services PC""}",2020-07-29 20:13:18,2022-01-04 18:33:15,"https://raw.githubusercontent.com/cerner/ignite-endpoints/main/dstu2-patient-endpoints.json","Cerner Corporation","1.0.2","TLS 1.3","{application/json+fhir}",200,0.4745,401,""
